track,mode,verifier_count,trial,algorithm,elapsed_ms,repetitions,success,failure,error,signature_bytes,m_rcpt_bytes,receipt_bytes,open_bytes
GPV-M,optimized-hybrid,2,0,audit_keygen,552.0504000014625,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,judge,797.7141000010306,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,keygen,30564.438325000083,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,open_receipt,86.88100000290433,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,proxy_authorize,25.154299997666385,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,proxy_keygen,421.88619999797083,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,proxy_sign,342.52489999926183,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,receipt_gen,367.4600000013015,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,0,verify,513.8551000054576,1,1,0,0,407848,90096,188675,91184
GPV-M,optimized-hybrid,2,1,audit_keygen,525.5656999943312,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,judge,599.5698999977321,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,keygen,28206.653774999722,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,open_receipt,65.00809999852208,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,proxy_authorize,13.528300005418714,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,proxy_keygen,429.29419999563834,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,proxy_sign,322.26149999769405,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,receipt_gen,281.8131999956677,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,1,verify,471.68909999891184,1,1,0,0,407848,90096,188670,91184
GPV-M,optimized-hybrid,2,2,audit_keygen,547.5149999983842,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,judge,597.6795999958995,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,keygen,31564.363825000328,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,open_receipt,64.996399996744,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,proxy_authorize,23.914200006402098,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,proxy_keygen,425.2470999999787,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,proxy_sign,314.90730000223266,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,receipt_gen,276.4911000049324,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,2,verify,437.0736999990186,1,1,0,0,407848,90096,188684,91184
GPV-M,optimized-hybrid,2,3,audit_keygen,575.1512999995612,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,judge,698.44049999665,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,keygen,31854.86352499902,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,open_receipt,76.68859999830602,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,proxy_authorize,14.484100000117905,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,proxy_keygen,467.01730000495445,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,proxy_sign,360.295499995118,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,receipt_gen,328.2776999985799,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,3,verify,503.9958999986993,1,1,0,0,407848,90096,188689,91184
GPV-M,optimized-hybrid,2,4,audit_keygen,560.1047999953153,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,judge,675.4464999976335,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,keygen,31483.995600001435,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,open_receipt,76.24599999689963,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,proxy_authorize,26.39610000187531,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,proxy_keygen,451.2864000062109,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,proxy_sign,362.88600000261795,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,receipt_gen,333.49189999717055,1,1,0,0,407848,90096,188683,91184
GPV-M,optimized-hybrid,2,4,verify,479.09120000258554,1,1,0,0,407848,90096,188683,91184
