track,mode,verifier_count,trial,algorithm,elapsed_ms,repetitions,success,failure,error,signature_bytes,m_rcpt_bytes,receipt_bytes,open_bytes
GPV-L,optimized-hybrid,4,0,audit_keygen,909.3006000002788,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,judge,1450.2816000003804,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,keygen,79455.09733333332,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,open_receipt,173.6865000002581,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,proxy_authorize,60.06780000006984,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,proxy_keygen,926.6633999995975,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,proxy_sign,1076.596800000516,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,receipt_gen,711.982399999215,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,0,verify,1050.1469000000725,1,1,0,0,1017750,102928,217325,104496
GPV-L,optimized-hybrid,4,1,audit_keygen,932.4179000004733,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,judge,1484.093699999903,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,keygen,75752.5935500001,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,open_receipt,163.66669999933947,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,proxy_authorize,93.28960000038933,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,proxy_keygen,983.4901999993235,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,proxy_sign,1174.3309999992562,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,receipt_gen,642.1722999994017,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,1,verify,1265.2079000008598,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,2,audit_keygen,2969.5639000001393,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,judge,1397.4913000001834,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,keygen,448301.0212666663,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,open_receipt,159.11880000021483,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,proxy_authorize,78.43559999855643,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,proxy_keygen,920.6350999993447,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,proxy_sign,1081.9783000006282,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,receipt_gen,628.8316999998642,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,2,verify,1003.2420999996248,1,1,0,0,1017750,102928,217320,104496
GPV-L,optimized-hybrid,4,3,audit_keygen,1834.7147999993467,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,judge,1518.1040999996185,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,keygen,86910.45636666635,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,open_receipt,174.7497000014846,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,proxy_authorize,122.11569999999483,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,proxy_keygen,909.1026999994938,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,proxy_sign,1093.47870000056,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,receipt_gen,674.127899999803,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,3,verify,1091.859399999521,1,1,0,0,1017750,102928,217328,104496
GPV-L,optimized-hybrid,4,4,audit_keygen,2906.4782000004925,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,judge,1428.6879999999655,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,keygen,86313.92956666605,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,open_receipt,178.252200001225,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,proxy_authorize,43.12410000056843,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,proxy_keygen,912.392499998532,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,proxy_sign,1049.6262999986357,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,receipt_gen,662.0856999998068,1,1,0,0,1017750,102928,217295,104496
GPV-L,optimized-hybrid,4,4,verify,1042.7108999992925,1,1,0,0,1017750,102928,217295,104496
